gameID,TeamID,Score,NumOT,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,mens_data,tourney_game,Seed,Loc_A,Loc_H,Loc_N,IsWin,opp_TeamID,opp_Score,opp_NumOT,opp_FGM,opp_FGA,opp_FGM3,opp_FGA3,opp_FTM,opp_FTA,opp_OR,opp_DR,opp_Ast,opp_TO,opp_Stl,opp_Blk,opp_PF,opp_Seed
7174,3335,62,0,26,54,3,12,7,8,3,24,15,16,5,3,21,False,False,20,True,False,False,False,3335,62,0,26,54,3,12,7,8,3,24,15,16,5,3,21,20
7175,3303,75,0,29,65,8,19,9,13,4,20,14,11,7,0,24,False,False,20,True,False,False,False,3303,75,0,29,65,8,19,9,13,4,20,14,11,7,0,24,20
7176,3286,50,0,20,53,1,13,9,12,9,13,7,14,9,1,16,False,False,20,True,False,False,False,3286,50,0,20,53,1,13,9,12,9,13,7,14,9,1,16,20
7177,3355,64,0,22,55,3,12,17,21,7,25,9,17,4,0,18,False,False,20,False,True,False,False,3355,64,0,22,55,3,12,17,21,7,25,9,17,4,0,18,20
7178,3381,67,0,23,55,4,22,17,25,5,30,15,21,2,2,16,False,False,20,True,False,False,False,3381,67,0,23,55,4,22,17,25,5,30,15,21,2,2,16,20
7179,3157,46,0,19,57,1,9,7,8,13,19,7,26,5,4,22,False,False,8,True,False,False,False,3157,46,0,19,57,1,9,7,8,13,19,7,26,5,4,22,8
7180,3148,37,0,13,49,1,13,10,11,6,20,7,15,3,3,21,False,False,20,False,True,False,False,3148,37,0,13,49,1,13,10,11,6,20,7,15,3,3,21,20
7181,3252,51,0,22,62,6,22,1,4,7,17,12,10,5,3,16,False,False,20,True,False,False,False,3252,51,0,22,62,6,22,1,4,7,17,12,10,5,3,16,20
7182,3167,66,0,24,62,5,20,13,14,5,19,5,6,6,1,17,False,False,20,True,False,False,False,3167,66,0,24,62,5,20,13,14,5,19,5,6,6,1,17,20
7183,3269,57,0,24,51,2,11,7,13,9,15,13,20,5,0,21,False,False,20,True,False,False,False,3269,57,0,24,51,2,11,7,13,9,15,13,20,5,0,21,20
7184,3259,54,0,25,58,2,12,2,2,5,22,8,12,6,2,18,False,False,20,False,True,False,False,3259,54,0,25,58,2,12,2,2,5,22,8,12,6,2,18,20
7185,3310,56,0,21,55,5,17,9,15,9,12,11,31,11,4,25,False,False,20,True,False,False,False,3310,56,0,21,55,5,17,9,15,9,12,11,31,11,4,25,20
7186,3272,66,0,25,64,4,18,12,19,11,24,12,20,9,6,26,False,False,12,True,False,False,False,3272,66,0,25,64,4,18,12,19,11,24,12,20,9,6,26,12
7187,3123,63,0,21,56,9,25,12,16,1,13,13,17,13,0,20,False,False,3,True,False,False,False,3123,63,0,21,56,9,25,12,16,1,13,13,17,13,0,20,3
7188,3201,68,0,25,59,4,13,14,21,11,16,12,13,10,2,11,False,False,20,False,True,False,False,3201,68,0,25,59,4,13,14,21,11,16,12,13,10,2,11,20
7189,3444,59,0,22,49,6,16,9,13,4,23,11,13,9,3,26,False,False,20,False,True,False,False,3444,59,0,22,49,6,16,9,13,4,23,11,13,9,3,26,20
7190,3265,36,0,14,49,2,10,6,8,4,18,8,8,6,3,7,False,False,16,False,True,False,False,3265,36,0,14,49,2,10,6,8,4,18,8,8,6,3,7,16
7191,3275,55,0,22,52,3,11,8,12,8,20,12,23,6,1,20,False,False,20,True,False,False,False,3275,55,0,22,52,3,11,8,12,8,20,12,23,6,1,20,20
7192,3149,52,0,21,61,6,20,4,7,13,19,10,18,6,4,14,False,False,20,True,False,False,False,3149,52,0,21,61,6,20,4,7,13,19,10,18,6,4,14,20
7193,3407,70,0,27,72,7,21,9,10,11,21,14,12,6,1,15,False,False,20,True,False,False,False,3407,70,0,27,72,7,21,9,10,11,21,14,12,6,1,15,20
7194,3430,50,0,13,48,8,22,16,31,5,24,9,9,12,1,20,False,False,20,True,False,False,False,3430,50,0,13,48,8,22,16,31,5,24,9,9,12,1,20,20
7195,3297,52,0,16,52,3,21,17,17,4,25,4,13,5,2,11,False,False,20,True,False,False,False,3297,52,0,16,52,3,21,17,17,4,25,4,13,5,2,11,20
7196,3235,58,0,22,64,5,20,9,12,11,30,14,11,4,1,16,False,False,1,False,True,False,False,3235,58,0,22,64,5,20,9,12,11,30,14,11,4,1,16,1
7197,3468,46,0,16,53,5,21,9,13,9,26,10,22,4,4,19,False,False,20,False,True,False,False,3468,46,0,16,53,5,21,9,13,9,26,10,22,4,4,19,20
7198,3191,75,0,27,71,1,16,20,24,15,26,12,18,4,7,25,False,False,20,False,True,False,False,3191,75,0,27,71,1,16,20,24,15,26,12,18,4,7,25,20
7199,3223,57,0,24,54,5,16,4,6,4,23,11,12,1,4,17,False,False,8,True,False,False,False,3223,57,0,24,54,5,16,4,6,4,23,11,12,1,4,17,8
7200,3270,39,0,16,62,3,16,4,8,4,19,6,22,7,4,15,False,False,4,True,False,False,False,3270,39,0,16,62,3,16,4,8,4,19,6,22,7,4,15,4
7201,3217,61,0,23,52,2,14,13,21,9,16,18,21,12,2,17,False,False,15,True,False,False,False,3217,61,0,23,52,2,14,13,21,9,16,18,21,12,2,17,15
7202,3246,57,0,21,53,4,12,11,21,9,20,12,16,4,2,10,False,False,20,False,True,False,False,3246,57,0,21,53,4,12,11,21,9,20,12,16,4,2,10,20
7203,3283,63,0,26,68,7,28,4,8,6,21,14,11,5,3,16,False,False,20,True,False,False,False,3283,63,0,26,68,7,28,4,8,6,21,14,11,5,3,16,20
7204,3110,60,0,23,57,9,18,5,11,9,13,19,14,5,0,19,False,False,20,False,True,False,False,3110,60,0,23,57,9,18,5,11,9,13,19,14,5,0,19,20
7205,3258,68,0,26,61,9,19,7,12,14,19,12,15,8,6,17,False,False,20,True,False,False,False,3258,68,0,26,61,9,19,7,12,14,19,12,15,8,6,17,20
7207,3476,41,0,11,52,8,24,11,14,8,17,9,18,5,2,9,False,False,20,False,True,False,False,3476,41,0,11,52,8,24,11,14,8,17,9,18,5,2,9,20
7208,3422,66,0,25,65,8,15,8,9,11,19,14,12,8,3,12,False,False,8,True,False,False,False,3422,66,0,25,65,8,15,8,9,11,19,14,12,8,3,12,8
7209,3115,66,0,26,64,4,17,10,21,13,24,8,19,12,5,29,False,False,20,True,False,False,False,3115,66,0,26,64,4,17,10,21,13,24,8,19,12,5,29,20
7210,3334,65,0,23,67,3,11,16,22,8,23,12,14,4,4,23,False,False,20,True,False,False,False,3334,65,0,23,67,3,11,16,22,8,23,12,14,4,4,23,20
7211,3470,51,0,19,56,1,10,12,15,8,24,6,16,6,6,20,False,False,20,True,False,False,False,3470,51,0,19,56,1,10,12,15,8,24,6,16,6,6,20,20
7212,3248,42,0,18,57,5,18,1,2,4,15,9,18,6,3,17,False,False,2,True,False,False,False,3248,42,0,18,57,5,18,1,2,4,15,9,18,6,3,17,2
7213,3474,60,0,23,66,4,19,10,10,13,26,7,17,10,2,25,False,False,16,False,True,False,False,3474,60,0,23,66,4,19,10,10,13,26,7,17,10,2,25,16
7214,3346,70,0,26,52,6,17,12,15,5,13,11,18,5,1,15,False,False,9,True,False,False,False,3346,70,0,26,52,6,17,12,15,5,13,11,18,5,1,15,9
7215,3348,50,0,16,61,4,22,14,20,15,21,5,13,10,2,16,False,False,20,True,False,False,False,3348,50,0,16,61,4,22,14,20,15,21,5,13,10,2,16,20
7216,3369,57,0,23,60,2,7,9,11,8,24,9,17,7,1,15,False,False,20,True,False,False,False,3369,57,0,23,60,2,7,9,11,8,24,9,17,7,1,15,20
7217,3188,53,0,17,57,2,18,17,22,12,22,9,26,6,2,16,False,False,20,True,False,False,False,3188,53,0,17,57,2,18,17,22,12,22,9,26,6,2,16,20
7218,3312,48,0,20,58,1,11,7,14,17,27,7,23,8,3,18,False,False,20,True,False,False,False,3312,48,0,20,58,1,11,7,14,17,27,7,23,8,3,18,20
7219,3288,38,0,12,59,3,17,11,13,7,9,6,18,11,0,12,False,False,1,True,False,False,False,3288,38,0,12,59,3,17,11,13,7,9,6,18,11,0,12,1
7220,3475,53,0,23,61,6,19,1,4,4,23,12,18,6,0,20,False,False,20,True,False,False,False,3475,53,0,23,61,6,19,1,4,4,23,12,18,6,0,20,20
7221,3463,66,0,25,65,7,21,9,13,10,15,11,10,8,5,17,False,False,20,True,False,False,False,3463,66,0,25,65,7,21,9,13,10,15,11,10,8,5,17,20
7222,3253,62,0,23,63,6,20,10,14,13,13,10,30,12,2,33,False,False,1,True,False,False,False,3253,62,0,23,63,6,20,10,14,13,13,10,30,12,2,33,1
7223,3249,51,0,22,56,1,6,6,13,9,20,11,19,7,2,17,False,False,11,True,False,False,False,3249,51,0,22,56,1,6,6,13,9,20,11,19,7,2,17,11
7224,3276,46,0,18,52,3,14,7,14,8,22,5,19,2,1,21,False,False,20,True,False,False,False,3276,46,0,18,52,3,14,7,14,8,22,5,19,2,1,21,20
7225,3203,60,0,25,58,6,15,4,7,4,29,10,18,6,3,16,False,False,20,True,False,False,False,3203,60,0,25,58,6,15,4,7,4,29,10,18,6,3,16,20
7226,3309,63,0,21,57,8,16,13,15,10,12,14,19,12,1,11,False,False,20,True,False,False,False,3309,63,0,21,57,8,16,13,15,10,12,14,19,12,1,11,20
7227,3119,42,0,18,53,1,7,5,9,10,18,8,14,5,1,12,False,False,20,False,True,False,False,3119,42,0,18,53,1,7,5,9,10,18,8,14,5,1,12,20
7228,3351,51,0,22,52,4,21,3,6,3,19,16,15,8,1,15,False,False,20,True,False,False,False,3351,51,0,22,52,4,21,3,6,3,19,16,15,8,1,15,20
7229,3254,50,0,19,56,5,19,7,14,8,15,9,17,6,3,15,False,False,4,True,False,False,False,3254,50,0,19,56,5,19,7,14,8,15,9,17,6,3,15,4
7230,3389,67,0,24,59,10,31,9,19,16,16,14,18,10,6,19,False,False,20,False,True,False,False,3389,67,0,24,59,10,31,9,19,16,16,14,18,10,6,19,20
7231,3305,55,0,21,57,2,11,11,18,13,21,7,12,11,4,22,False,False,20,True,False,False,False,3305,55,0,21,57,2,11,11,18,13,21,7,12,11,4,22,20
7232,3103,52,0,21,57,6,18,4,4,3,23,9,11,6,1,11,False,False,20,True,False,False,False,3103,52,0,21,57,6,18,4,4,3,23,9,11,6,1,11,20
7233,3469,69,0,25,61,12,38,7,11,3,33,13,17,4,1,14,False,False,15,False,True,False,False,3469,69,0,25,61,12,38,7,11,3,33,13,17,4,1,14,15
7234,3471,38,0,12,40,3,17,11,12,8,12,8,27,9,2,11,False,False,11,True,False,False,False,3471,38,0,12,40,3,17,11,12,8,12,8,27,9,2,11,11
7235,3256,60,0,25,69,3,20,7,12,9,25,10,18,9,2,17,False,False,20,True,False,False,False,3256,60,0,25,69,3,20,7,12,9,25,10,18,9,2,17,20
7236,3448,58,0,22,53,3,21,11,13,7,14,14,15,9,0,18,False,False,20,False,True,False,False,3448,58,0,22,53,3,21,11,13,7,14,14,15,9,0,18,20
7237,3181,64,0,26,57,9,25,3,3,8,14,10,14,7,4,15,False,False,20,True,False,False,False,3181,64,0,26,57,9,25,3,3,8,14,10,14,7,4,15,20
7238,3315,55,0,20,63,3,22,12,19,15,23,10,16,11,5,11,False,False,20,True,False,False,False,3315,55,0,20,63,3,22,12,19,15,23,10,16,11,5,11,20
7239,3385,62,0,21,51,5,16,15,20,5,19,13,17,9,1,14,False,False,13,True,False,False,False,3385,62,0,21,51,5,16,15,20,5,19,13,17,9,1,14,13
7240,3205,53,0,19,58,9,22,6,8,7,19,7,18,7,2,22,False,False,12,True,False,False,False,3205,53,0,19,58,9,22,6,8,7,19,7,18,7,2,22,12
7241,3239,73,0,29,74,7,16,8,11,10,18,6,16,8,1,18,False,False,9,True,False,False,False,3239,73,0,29,74,7,16,8,11,10,18,6,16,8,1,18,9
7242,3143,70,1,24,56,8,24,14,16,6,25,20,13,4,3,20,False,False,4,False,True,False,False,3143,70,1,24,56,8,24,14,16,6,25,20,13,4,3,20,4
7243,3220,54,0,20,52,7,18,7,12,13,23,12,17,9,2,13,False,False,20,False,True,False,False,3220,54,0,20,52,7,18,7,12,13,23,12,17,9,2,13,20
7244,3456,56,0,21,64,4,15,10,15,5,18,9,9,7,2,20,False,False,20,True,False,False,False,3456,56,0,21,64,4,15,10,15,5,18,9,9,7,2,20,20
7245,3247,60,0,22,69,7,18,9,15,6,25,9,16,12,2,21,False,False,20,True,False,False,False,3247,60,0,22,69,7,18,9,15,6,25,9,16,12,2,21,20
7246,3174,53,0,18,47,5,18,12,16,5,27,7,25,9,5,16,False,False,20,False,True,False,False,3174,53,0,18,47,5,18,12,16,5,27,7,25,9,5,16,20
7247,3360,63,0,24,55,6,14,9,12,9,19,18,12,8,3,18,False,False,20,False,True,False,False,3360,63,0,24,55,6,14,9,12,9,19,18,12,8,3,18,20
7248,3339,71,0,27,56,6,13,11,19,12,21,13,18,11,7,19,False,False,20,True,False,False,False,3339,71,0,27,56,6,13,11,19,12,21,13,18,11,7,19,20
7249,3200,62,0,21,66,5,23,15,25,14,21,10,21,19,4,22,False,False,20,True,False,False,False,3200,62,0,21,66,5,23,15,25,14,21,10,21,19,4,22,20
7250,3307,40,0,15,55,2,11,8,14,11,25,10,16,5,4,7,False,False,20,False,True,False,False,3307,40,0,15,55,2,11,8,14,11,25,10,16,5,4,7,20
7251,3169,48,0,15,55,10,21,8,12,1,14,8,22,7,2,20,False,False,2,True,False,False,False,3169,48,0,15,55,10,21,8,12,1,14,8,22,7,2,20,2
7252,3386,48,0,19,59,4,15,6,7,5,20,10,15,2,2,15,False,False,5,False,True,False,False,3386,48,0,19,59,4,15,6,7,5,20,10,15,2,2,15,5
7253,3139,39,0,14,44,7,25,4,4,6,20,9,20,10,1,17,False,False,20,False,True,False,False,3139,39,0,14,44,7,25,4,4,6,20,9,20,10,1,17,20
7254,3454,65,0,25,60,8,26,7,9,10,20,16,10,6,2,14,False,False,20,False,True,False,False,3454,65,0,25,60,8,26,7,9,10,20,16,10,6,2,14,20
7255,3185,64,0,17,41,4,16,26,30,3,25,10,23,6,1,20,False,False,20,True,False,False,False,3185,64,0,17,41,4,16,26,30,3,25,10,23,6,1,20,20
7256,3127,64,0,26,56,8,17,4,5,7,20,16,8,4,2,13,False,False,20,False,True,False,False,3127,64,0,26,56,8,17,4,5,7,20,16,8,4,2,13,20
7257,3478,57,0,23,67,0,10,11,16,13,18,11,12,8,3,16,False,False,20,True,False,False,False,3478,57,0,23,67,0,10,11,16,13,18,11,12,8,3,16,20
7258,3298,52,0,22,63,4,22,4,10,9,22,10,13,8,2,17,False,False,20,True,False,False,False,3298,52,0,22,63,4,22,4,10,9,22,10,13,8,2,17,20
7259,3219,40,0,14,47,5,24,7,10,4,22,9,17,1,0,12,False,False,20,True,False,False,False,3219,40,0,14,47,5,24,7,10,4,22,9,17,1,0,12,20
7260,3295,67,0,28,59,5,17,6,11,6,18,7,20,7,1,16,False,False,12,True,False,False,False,3295,67,0,28,59,5,17,6,11,6,18,7,20,7,1,16,12
7261,3113,59,0,23,53,7,13,6,8,7,15,10,16,8,1,18,False,False,20,False,True,False,False,3113,59,0,23,53,7,13,6,8,7,15,10,16,8,1,18,20
7262,3477,53,0,19,62,3,20,12,16,10,25,9,20,5,2,20,False,False,20,False,True,False,False,3477,53,0,19,62,3,20,12,16,10,25,9,20,5,2,20,20
7263,3177,70,0,25,66,6,25,14,15,15,24,12,10,9,2,17,False,False,20,True,False,False,False,3177,70,0,25,66,6,25,14,15,15,24,12,10,9,2,17,20
7264,3225,51,0,22,61,7,28,0,1,7,22,15,8,7,0,19,False,False,20,True,False,False,False,3225,51,0,22,61,7,28,0,1,7,22,15,8,7,0,19,20
7265,3364,61,0,22,58,7,17,10,12,6,18,8,15,2,2,21,False,False,20,True,False,False,False,3364,61,0,22,58,7,17,10,12,6,18,8,15,2,2,21,20
7266,3467,62,0,24,62,7,25,7,12,13,25,11,17,3,3,24,False,False,20,False,True,False,False,3467,62,0,24,62,7,25,7,12,13,25,11,17,3,3,24,20
7267,3148,46,0,19,58,4,15,4,6,6,19,12,17,7,2,20,False,False,20,True,False,False,False,3148,46,0,19,58,4,15,4,6,6,19,12,17,7,2,20,20
7268,3197,65,0,25,54,7,16,8,9,5,19,16,14,7,5,24,False,False,20,False,True,False,False,3197,65,0,25,54,7,16,8,9,5,19,16,14,7,5,24,20
7269,3286,53,0,17,52,5,19,14,16,11,18,14,22,11,2,10,False,False,20,True,False,False,False,3286,53,0,17,52,5,19,14,16,11,18,14,22,11,2,10,20
7270,3294,60,0,19,54,5,17,17,21,10,19,7,21,13,5,18,False,False,20,True,False,False,False,3294,60,0,19,54,5,17,17,21,10,19,7,21,13,5,18,20
7271,3372,69,0,28,64,7,23,6,8,8,27,19,15,10,1,17,False,False,8,True,False,False,False,3372,69,0,28,64,7,23,6,8,8,27,19,15,10,1,17,8
7272,3265,39,0,17,56,4,21,1,2,9,26,9,15,6,8,17,False,False,20,True,False,False,False,3265,39,0,17,56,4,21,1,2,9,26,9,15,6,8,17,20
7273,3256,58,0,21,47,6,19,10,13,3,21,14,16,5,1,9,False,False,20,True,False,False,False,3256,58,0,21,47,6,19,10,13,3,21,14,16,5,1,9,20
7274,3217,77,0,29,65,10,24,9,10,10,16,16,10,8,4,15,False,False,20,True,False,False,False,3217,77,0,29,65,10,24,9,10,10,16,16,10,8,4,15,20
7275,3306,52,0,19,50,5,10,9,10,9,21,8,20,10,3,18,False,False,20,False,True,False,False,3306,52,0,19,50,5,10,9,10,9,21,8,20,10,3,18,20
7276,3129,50,0,20,66,3,18,7,17,9,23,14,12,4,5,19,False,False,20,True,False,False,False,3129,50,0,20,66,3,18,7,17,9,23,14,12,4,5,19,20
7277,3201,59,0,18,55,4,12,19,30,11,18,7,11,4,1,14,False,False,20,True,False,False,False,3201,59,0,18,55,4,12,19,30,11,18,7,11,4,1,14,20
7278,3305,49,0,18,64,4,16,9,15,16,19,6,19,10,2,16,False,False,20,True,False,False,False,3305,49,0,18,64,4,16,9,15,16,19,6,19,10,2,16,20
7279,3466,65,0,24,52,8,20,9,12,5,18,12,11,3,6,14,False,False,14,True,False,False,False,3466,65,0,24,52,8,20,9,12,5,18,12,11,3,6,14,14
7280,3285,69,0,25,67,5,27,14,15,5,33,7,9,4,4,13,False,False,20,False,True,False,False,3285,69,0,25,67,5,27,14,15,5,33,7,9,4,4,13,20
7281,3275,60,0,23,54,4,9,10,17,6,14,10,15,6,4,12,False,False,20,False,True,False,False,3275,60,0,23,54,4,9,10,17,6,14,10,15,6,4,12,20
7282,3391,52,0,22,63,6,26,2,3,10,19,14,13,4,2,12,False,False,20,True,False,False,False,3391,52,0,22,63,6,26,2,3,10,19,14,13,4,2,12,20
7283,3138,57,0,22,44,2,7,11,19,7,19,9,17,3,1,17,False,False,16,True,False,False,False,3138,57,0,22,44,2,7,11,19,7,19,9,17,3,1,17,16
7284,3164,41,0,15,49,3,17,8,15,6,22,5,13,5,6,11,False,False,20,True,False,False,False,3164,41,0,15,49,3,17,8,15,6,22,5,13,5,6,11,20
7285,3291,30,0,13,51,2,24,2,4,3,27,4,21,8,4,9,False,False,20,False,True,False,False,3291,30,0,13,51,2,24,2,4,3,27,4,21,8,4,9,20
7286,3349,72,0,29,64,3,18,11,14,6,17,13,10,8,0,13,False,False,4,False,True,False,False,3349,72,0,29,64,3,18,11,14,6,17,13,10,8,0,13,4
7287,3353,56,0,22,54,5,14,7,13,7,21,11,12,3,4,20,False,False,4,False,True,False,False,3353,56,0,22,54,5,14,7,13,7,21,11,12,3,4,20,4
7289,3454,47,0,18,40,6,14,5,7,7,17,13,22,8,3,20,False,False,20,True,False,False,False,3454,47,0,18,40,6,14,5,7,7,17,13,22,8,3,20,20
7290,3436,43,0,18,53,7,17,0,0,5,21,15,11,3,2,16,False,False,20,True,False,False,False,3436,43,0,18,53,7,17,0,0,5,21,15,11,3,2,16,20
7291,3192,47,0,18,54,6,20,5,7,9,21,10,14,4,0,15,False,False,20,True,False,False,False,3192,47,0,18,54,6,20,5,7,9,21,10,14,4,0,15,20
7292,3299,52,0,22,60,3,16,5,6,9,20,7,12,7,6,16,False,False,20,False,True,False,False,3299,52,0,22,60,3,16,5,6,9,20,7,12,7,6,16,20
7293,3420,42,0,15,44,4,10,8,18,8,17,4,30,9,1,13,False,False,20,True,False,False,False,3420,42,0,15,44,4,10,8,18,8,17,4,30,9,1,13,20
7294,3122,85,0,33,63,5,17,14,18,11,28,13,14,2,3,27,False,False,20,False,True,False,False,3122,85,0,33,63,5,17,14,18,11,28,13,14,2,3,27,20
7295,3277,74,0,27,67,4,27,16,22,7,18,16,12,12,5,15,False,False,6,False,True,False,False,3277,74,0,27,67,4,27,16,22,7,18,16,12,12,5,15,6
7296,3108,50,0,20,60,4,16,6,10,9,20,8,19,11,4,26,False,False,20,True,False,False,False,3108,50,0,20,60,4,16,6,10,9,20,8,19,11,4,26,20
7297,3362,76,0,26,59,6,24,18,23,6,25,14,14,4,2,17,False,False,20,False,True,False,False,3362,76,0,26,59,6,24,18,23,6,25,14,14,4,2,17,20
7298,3141,76,0,30,62,6,20,10,15,17,35,13,30,4,2,25,False,False,20,True,False,False,False,3141,76,0,30,62,6,20,10,15,17,35,13,30,4,2,25,20
7299,3402,52,0,21,49,7,16,3,5,4,14,9,19,10,1,9,False,False,20,True,False,False,False,3402,52,0,21,49,7,16,3,5,4,14,9,19,10,1,9,20
7300,3340,54,0,21,58,5,19,7,9,6,20,10,8,5,3,15,False,False,20,True,False,False,False,3340,54,0,21,58,5,19,7,9,6,20,10,8,5,3,15,20
7301,3238,58,0,24,72,2,20,8,10,7,23,6,7,6,1,15,False,False,3,True,False,False,False,3238,58,0,24,72,2,20,8,10,7,23,6,7,6,1,15,3
7302,3431,63,1,24,66,1,7,14,18,16,21,9,21,13,4,21,False,False,13,False,True,False,False,3431,63,1,24,66,1,7,14,18,16,21,9,21,13,4,21,13
7303,3463,58,0,23,57,7,18,5,7,10,18,9,11,7,4,16,False,False,20,False,True,False,False,3463,58,0,23,57,7,18,5,7,10,18,9,11,7,4,16,20
7304,3320,59,0,17,55,7,28,18,24,6,19,3,10,6,3,20,False,False,12,False,True,False,False,3320,59,0,17,55,7,28,18,24,6,19,3,10,6,3,20,12
7305,3387,67,0,22,64,8,20,15,18,10,19,17,16,8,1,20,False,False,20,True,False,False,False,3387,67,0,22,64,8,20,15,18,10,19,17,16,8,1,20,20
7306,3202,58,0,20,54,5,15,13,18,9,26,7,16,6,3,15,False,False,20,True,False,False,False,3202,58,0,20,54,5,15,13,18,9,26,7,16,6,3,15,20
7307,3437,67,0,26,67,6,25,9,15,15,21,9,11,6,4,18,False,False,20,True,False,False,False,3437,67,0,26,67,6,25,9,15,15,21,9,11,6,4,18,20
7308,3325,62,0,21,63,10,34,10,12,8,17,13,16,8,1,19,False,False,6,False,True,False,False,3325,62,0,21,63,10,34,10,12,8,17,13,16,8,1,19,6
7309,3352,36,0,13,50,5,23,5,10,4,19,8,17,4,1,21,False,False,11,True,False,False,False,3352,36,0,13,50,5,23,5,10,4,19,8,17,4,1,21,11
7310,3404,59,0,21,52,5,22,12,16,4,24,7,22,9,3,15,False,False,20,True,False,False,False,3404,59,0,21,52,5,22,12,16,4,24,7,22,9,3,15,20
7311,3311,62,0,25,59,5,13,7,13,7,20,10,8,6,1,12,False,False,20,False,True,False,False,3311,62,0,25,59,5,13,7,13,7,20,10,8,6,1,12,20
7312,3441,48,0,17,45,5,17,9,17,6,28,10,22,6,2,20,False,False,20,False,True,False,False,3441,48,0,17,45,5,17,9,17,6,28,10,22,6,2,20,20
7313,3328,76,0,31,71,9,31,5,11,9,24,22,18,10,3,18,False,False,10,False,True,False,False,3328,76,0,31,71,9,31,5,11,9,24,22,18,10,3,18,10
7314,3429,38,0,14,46,5,20,5,7,8,17,11,21,6,4,13,False,False,20,True,False,False,False,3429,38,0,14,46,5,20,5,7,8,17,11,21,6,4,13,20
7315,3152,64,0,26,52,5,11,7,16,10,15,12,21,6,2,17,False,False,20,True,False,False,False,3152,64,0,26,52,5,11,7,16,10,15,12,21,6,2,17,20
7316,3469,67,0,22,56,6,28,17,18,5,18,10,11,7,3,16,False,False,20,False,True,False,False,3469,67,0,22,56,6,28,17,18,5,18,10,11,7,3,16,20
7317,3183,67,0,25,57,4,10,13,20,11,16,5,13,6,1,12,False,False,20,True,False,False,False,3183,67,0,25,57,4,10,13,20,11,16,5,13,6,1,12,20
7318,3384,32,0,10,47,3,16,9,10,1,17,5,16,7,0,17,False,False,20,False,True,False,False,3384,32,0,10,47,3,16,9,10,1,17,5,16,7,0,17,20
7319,3337,57,0,20,56,5,18,12,15,10,34,6,30,8,4,16,False,False,15,False,True,False,False,3337,57,0,20,56,5,18,12,15,10,34,6,30,8,4,16,15
7320,3236,59,0,20,50,6,13,13,17,8,19,7,17,3,3,15,False,False,20,False,True,False,False,3236,59,0,20,50,6,13,13,17,8,19,7,17,3,3,15,20
7321,3185,51,0,16,56,7,29,12,17,6,25,6,17,6,2,21,False,False,20,True,False,False,False,3185,51,0,16,56,7,29,12,17,6,25,6,17,6,2,21,20
7322,3359,39,0,14,51,5,18,6,13,7,19,8,18,6,4,12,False,False,8,True,False,False,False,3359,39,0,14,51,5,18,6,13,7,19,8,18,6,4,12,8
7323,3354,44,0,18,48,1,9,7,10,8,19,9,17,3,4,19,False,False,20,True,False,False,False,3354,44,0,18,48,1,9,7,10,8,19,9,17,3,4,19,20
7324,3116,70,0,22,64,13,34,13,18,7,26,11,16,7,8,16,False,False,20,False,True,False,False,3116,70,0,22,64,13,34,13,18,7,26,11,16,7,8,16,20
7325,3114,45,0,18,41,1,4,8,17,4,17,7,19,7,1,20,False,False,20,False,True,False,False,3114,45,0,18,41,1,4,8,17,4,17,7,19,7,1,20,20
7326,3443,59,0,21,61,5,16,12,17,9,16,11,11,12,3,15,False,False,20,False,True,False,False,3443,59,0,21,61,5,16,12,17,9,16,11,11,12,3,15,20
7327,3373,59,0,23,58,5,18,8,12,9,18,10,24,9,1,19,False,False,20,True,False,False,False,3373,59,0,23,58,5,18,8,12,9,18,10,24,9,1,19,20
7328,3152,51,0,20,50,3,6,8,14,3,21,6,22,4,3,22,False,False,20,True,False,False,False,3152,51,0,20,50,3,6,8,14,3,21,6,22,4,3,22,20
7329,3462,47,0,18,49,6,24,5,7,4,13,10,21,2,1,27,False,False,20,True,False,False,False,3462,47,0,18,49,6,24,5,7,4,13,10,21,2,1,27,20
7330,3103,62,0,19,56,4,18,20,26,8,32,12,13,2,5,24,False,False,20,True,False,False,False,3103,62,0,19,56,4,18,20,26,8,32,12,13,2,5,24,20
7331,3447,50,0,17,53,3,13,13,15,10,11,10,18,6,2,22,False,False,12,True,False,False,False,3447,50,0,17,53,3,13,13,15,10,11,10,18,6,2,22,12
7333,3461,61,0,21,60,4,22,15,19,9,27,12,9,5,1,18,False,False,7,False,True,False,False,3461,61,0,21,60,4,22,15,19,9,27,12,9,5,1,18,7
7334,3467,45,0,17,52,8,23,3,3,7,27,9,18,9,2,22,False,False,20,False,True,False,False,3467,45,0,17,52,8,23,3,3,7,27,9,18,9,2,22,20
7335,3195,63,0,20,53,5,12,18,23,15,16,9,21,4,2,16,False,False,7,True,False,False,False,3195,63,0,20,53,5,12,18,23,15,16,9,21,4,2,16,7
7336,3245,82,2,27,72,9,21,19,24,9,27,17,18,7,4,25,False,False,20,True,False,False,False,3245,82,2,27,72,9,21,19,24,9,27,17,18,7,4,25,20
7337,3200,74,0,30,66,8,20,6,12,10,22,16,13,9,4,15,False,False,13,True,False,False,False,3200,74,0,30,66,8,20,6,12,10,22,16,13,9,4,15,13
7338,3209,70,0,24,66,7,26,15,21,10,16,12,9,5,5,22,False,False,20,True,False,False,False,3209,70,0,24,66,7,26,15,21,10,16,12,9,5,5,22,20
